Country;NUTS_Code;Air_Pollutant;Outcome;Affected_Population;Populated_Area[km2];Air_Pollution_Average[ug/m3];Value;;;;;;;;
Italy;ITF43;PM2.5;Ischemic heart disease;416430,00;1379,00;10,60;604,00;;;;;;;;
Italy;ITI18;PM2.5;Diabetes Mellitus;269876,00;2343,90;8,70;39,00;;;;;;;;
Italy;ITC43;PM2.5;Lung cancer;256332,00;491,80;15,50;39,00;;;;;;;;
Italy;ITI33;PM2.5;Stroke;251698,00;1603,20;9,20;39,00;;;;;;;;
Netherlands;NL21;PM2.5;Chronic obstructive pulmonary disease;866999,00;3171,50;9,10;39,00;;;;;;;;
Italy;ITF61;PM2.5;Ischemic heart disease;543339,00;2998,70;8,30;578,00;;;;;;;;
Netherlands;NL42;PM2.5;Diabetes Mellitus;838056,00;1989,80;9,30;39,00;;;;;;;;
Italy;ITF44;PM2.5;Ischemic heart disease;307227,00;992,20;10,40;416,00;;;;;;;;
Netherlands;NL226;PM2.5;Lung cancer;544178,00;844,60;9,60;39,00;;;;;;;;
Netherlands;NL332;PM2.5;Stroke;613391,00;238,40;8,90;39,00;;;;;;;;
Netherlands;NL411;PM2.5;Stroke;473520,00;1119,00;9,90;39,00;;;;;;;;
Poland;PL42;PM2.5;Chronic obstructive pulmonary disease;1226444,00;8544,60;10,10;39,00;;;;;;;;
Poland;PL22A;PM2.5;Chronic obstructive pulmonary disease;548208,00;307,50;22,20;39,00;;;;;;;;
Poland;PL523;PM2.5;Lung cancer;274786,00;1787,90;14,60;39,00;;;;;;;;
Portugal;PT112;PM2.5;Diabetes Mellitus;311133,00;1004,70;9,50;39,00;;;;;;;;
Italy;ITC48;PM2.5;Ischemic heart disease;420013,00;2068,10;17,00;1126,00;;;;;;;;
Italy;ITF48;PM2.5;Ischemic heart disease;305547,00;466,90;9,70;394,00;;;;;;;;
Italy;ITG14;PM2.5;Ischemic heart disease;343094,00;1062,60;9,30;387,00;;;;;;;;
Romania;RO322;PM2.5;Diabetes Mellitus;272907,00;816,80;16,10;39,00;;;;;;;;
Romania;RO414;PM2.5;Diabetes Mellitus;303570,00;1779,50;14,20;39,00;;;;;;;;
Italy;ITG17;PM2.5;Ischemic heart disease;836605,00;1499,50;10,00;1172,00;;;;;;;;
Italy;ITG19;PM2.5;Ischemic heart disease;289552,00;1246,00;10,30;362,00;;;;;;;;
Romania;RO311;PM2.5;Lung cancer;425158,00;2580,50;12,40;39,00;;;;;;;;
Italy;ITF51;PM2.5;Ischemic heart disease;300136,00;2975,00;7,50;241,00;;;;;;;;
Italy;ITF62;PM2.5;Ischemic heart disease;125033,00;602,00;8,50;124,00;;;;;;;;
Serbia;RS215;PM2.5;Lung cancer;153018,00;1361,30;15,60;39,00;;;;;;;;
Italy;ITG11;PM2.5;Ischemic heart disease;320877,00;1073,70;8,70;330,00;;;;;;;;
Italy;ITG18;PM2.5;Ischemic heart disease;237165,00;1255,00;10,00;304,00;;;;;;;;
Slovakia;SK023;PM2.5;Lung cancer;514936,00;2124,20;12,50;39,00;;;;;;;;
Slovenia;SI034;PM2.5;Ischemic heart disease;198150,00;1980,10;11,30;39,00;;;;;;;;
Italy;ITG2D;PM2.5;Ischemic heart disease;352649,00;3066,60;6,80;171,00;;;;;;;;
Italy;ITF63;PM2.5;Ischemic heart disease;275823,00;1259,60;8,50;308,00;;;;;;;;
Italy;ITG2E;PM2.5;Ischemic heart disease;168529,00;1115,20;7,10;91,00;;;;;;;;
Italy;ITG2G;PM2.5;Ischemic heart disease;127658,00;926,80;8,20;95,00;;;;;;;;
Spain;ES213;PM2.5;Chronic obstructive pulmonary disease;884064,00;1126,70;9,00;39,00;;;;;;;;
Spain;ES422;PM2.5;Stroke;410255,00;556,40;9,10;39,00;;;;;;;;
Italy;ITG12;PM2.5;Ischemic heart disease;949736,00;1806,50;8,70;1292,00;;;;;;;;
Switzerland;CH04;PM2.5;Diabetes Mellitus;1147909,00;1576,70;8,00;39,00;;;;;;;;
Italy;ITF11;PM2.5;Ischemic heart disease;236212,00;1335,50;7,90;219,00;;;;;;;;
Switzerland;CH040;PM2.5;Diabetes Mellitus;1147909,00;1576,70;8,00;39,00;;;;;;;;
Italy;ITH31;PM2.5;Ischemic heart disease;710941,00;2604,50;18,50;2088,00;;;;;;;;
Italy;ITF21;PM2.5;Ischemic heart disease;68488,00;651,70;8,60;70,00;;;;;;;;
Italy;ITH32;PM2.5;Ischemic heart disease;681655,00;2104,20;17,40;1885,00;;;;;;;;
Switzerland;CH06;PM2.5;Ischemic heart disease;626051,00;2486,90;6,10;39,00;;;;;;;;
Switzerland;CH033;PM2.5;Ischemic heart disease;502984,00;1264,90;8,00;39,00;;;;;;;;
Italy;ITG2H;PM2.5;Ischemic heart disease;281665,00;2360,80;8,10;220,00;;;;;;;;
Italy;ITH34;PM2.5;Ischemic heart disease;696189,00;2258,70;18,20;1917,00;;;;;;;;
Albania;AL034;PM2.5;Diabetes Mellitus;154787,00;766,40;9,80;40,00;;;;;;;;
Croatia;HR037;PM2.5;Diabetes Mellitus;74664,00;664,80;10,10;40,00;;;;;;;;
Croatia;HR064;PM2.5;Ischemic heart disease;92438,00;1075,80;12,60;40,00;;;;;;;;
Italy;ITG15;PM2.5;Ischemic heart disease;210141,00;628,80;9,60;262,00;;;;;;;;
Italy;ITG16;PM2.5;Ischemic heart disease;137127,00;716,90;8,50;146,00;;;;;;;;
Italy;ITG2F;PM2.5;Ischemic heart disease;326835,00;597,20;8,40;284,00;;;;;;;;
Italy;ITH20;PM2.5;Ischemic heart disease;417305,00;2104,20;9,00;594,00;;;;;;;;
Denmark;DK04;PM2.5;Diabetes Mellitus;965003,00;11471,30;6,90;40,00;;;;;;;;
Denmark;DK04;PM2.5;Ischemic heart disease;965003,00;11471,30;6,90;40,00;;;;;;;;
Italy;ITF45;PM2.5;Ischemic heart disease;621876,00;1642,70;11,00;969,00;;;;;;;;
France;FRI1;PM2.5;Chronic obstructive pulmonary disease;2394228,00;30814,00;7,90;40,00;;;;;;;;
France;FRF2;PM2.5;Diabetes Mellitus;993862,00;8788,30;7,30;40,00;;;;;;;;
Italy;ITF34;PM2.5;Ischemic heart disease;337206,00;2126,60;9,60;446,00;;;;;;;;
Italy;ITF46;PM2.5;Ischemic heart disease;495244,00;2164,00;9,60;601,00;;;;;;;;
France;FRH03;PM2.5;Diabetes Mellitus;728532,00;6512,90;8,70;40,00;;;;;;;;
Italy;ITF35;PM2.5;Ischemic heart disease;791457,00;3025,90;9,30;1125,00;;;;;;;;
France;FRL05;PM2.5;Diabetes Mellitus;730043,00;3545,50;8,00;40,00;;;;;;;;
Germany;DEA13;NO2;Stroke;445590,00;210,50;20,10;30,00;;;;;;;;
Germany;DEA14;PM2.5;Stroke;176256,00;131,00;10,10;17,00;;;;;;;;
Italy;ITH44;PM2.5;Ischemic heart disease;140550,00;170,70;10,80;216,00;;;;;;;;
Germany;DEA14;NO2;Stroke;176256,00;131,00;18,40;10,00;;;;;;;;
Germany;DEA15;PM2.5;Stroke;200502,00;165,20;9,30;17,00;;;;;;;;
Italy;ITF52;PM2.5;Ischemic heart disease;158090,00;1328,40;8,80;166,00;;;;;;;;
Germany;DEA15;NO2;Stroke;200502,00;165,20;16,20;9,00;;;;;;;;
Germany;DEA16;PM2.5;Stroke;135910,00;90,00;10,70;15,00;;;;;;;;
Greece;EL531;PM2.5;Ischemic heart disease;139732,00;715,30;10,00;40,00;;;;;;;;
Italy;ITH35;PM2.5;Ischemic heart disease;586806,00;1681,40;16,70;1558,00;;;;;;;;
Italy;ITH36;PM2.5;Ischemic heart disease;731264,00;2025,30;19,90;2197,00;;;;;;;;
Italy;ITH37;PM2.5;Ischemic heart disease;181439,00;1308,90;16,50;445,00;;;;;;;;
Hungary;HU312;PM2.5;Lung cancer;226219,00;865,50;12,90;40,00;;;;;;;;
Italy;ITC16;PM2.5;Chronic obstructive pulmonary disease;470140,00;4035,00;12,30;40,00;;;;;;;;
Italy;ITG11;PM2.5;Diabetes Mellitus;320877,00;1073,70;8,70;40,00;;;;;;;;
Italy;ITF12;PM2.5;Ischemic heart disease;238516,00;1254,60;10,30;40,00;;;;;;;;
Italy;ITH51;PM2.5;Ischemic heart disease;225599,00;1978,80;13,30;533,00;;;;;;;;
Italy;ITG11;PM2.5;Ischemic heart disease;320877,00;1073,70;8,70;40,00;;;;;;;;
Italy;ITH41;PM2.5;Ischemic heart disease;242908,00;1222,10;13,70;515,00;;;;;;;;
Italy;ITH52;PM2.5;Ischemic heart disease;352102,00;2563,50;12,60;763,00;;;;;;;;
Italy;ITG13;PM2.5;Ischemic heart disease;466757,00;1374,80;8,80;589,00;;;;;;;;
Italy;ITF64;PM2.5;Ischemic heart disease;122655,00;569,70;9,00;146,00;;;;;;;;
Italy;ITI18;PM2.5;Ischemic heart disease;269876,00;2343,90;8,70;40,00;;;;;;;;
Italy;ITI11;PM2.5;Ischemic heart disease;142144,00;678,10;8,40;170,00;;;;;;;;
Italy;ITI12;PM2.5;Ischemic heart disease;290918,00;1195,00;9,70;431,00;;;;;;;;
Italy;ITF65;PM2.5;Ischemic heart disease;404392,00;1456,60;8,90;491,00;;;;;;;;
Italy;ITH42;PM2.5;Ischemic heart disease;415040,00;2463,00;12,00;719,00;;;;;;;;
Italy;ITI21;PM2.5;Lung cancer;514219,00;4089,30;9,10;40,00;;;;;;;;
Italy;ITH56;PM2.5;Ischemic heart disease;273335,00;2034,50;15,90;632,00;;;;;;;;
Italy;ITI18;PM2.5;Stroke;269876,00;2343,90;8,70;40,00;;;;;;;;
Netherlands;NL413;PM2.5;Stroke;490814,00;1306,70;9,90;40,00;;;;;;;;
Italy;ITH53;PM2.5;Ischemic heart disease;408545,00;1959,70;14,60;979,00;;;;;;;;
Italy;ITH54;PM2.5;Ischemic heart disease;528137,00;2438,60;14,00;1253,00;;;;;;;;
North Macedonia;MK002;PM2.5;Ischemic heart disease;114394,00;421,50;12,40;40,00;;;;;;;;
North Macedonia;MK007;PM2.5;Ischemic heart disease;111833,00;399,10;13,30;40,00;;;;;;;;
North Macedonia;MK006;PM2.5;Lung cancer;201567,00;513,90;14,30;40,00;;;;;;;;
Italy;ITH57;PM2.5;Ischemic heart disease;303104,00;1580,20;13,90;611,00;;;;;;;;
Italy;ITH55;PM2.5;Ischemic heart disease;766076,00;3244,90;13,40;1576,00;;;;;;;;
Poland;PL924;PM2.5;Diabetes Mellitus;279808,00;4609,30;11,80;40,00;;;;;;;;
Italy;ITI18;PM2.5;Ischemic heart disease;269876,00;2343,90;8,70;326,00;;;;;;;;
Poland;PL842;PM2.5;Diabetes Mellitus;296627,00;4830,40;10,70;40,00;;;;;;;;
Italy;ITI21;PM2.5;Ischemic heart disease;514219,00;4089,30;9,10;662,00;;;;;;;;
Italy;ITI13;PM2.5;Ischemic heart disease;230251,00;744,00;10,90;413,00;;;;;;;;
Poland;PL923;PM2.5;Diabetes Mellitus;240712,00;2979,60;14,00;40,00;;;;;;;;
Poland;PL621;PM2.5;Lung cancer;384763,00;4428,40;11,10;40,00;;;;;;;;
Poland;PL426;PM2.5;Stroke;257673,00;2045,50;9,50;40,00;;;;;;;;
Portugal;PT119;PM2.5;Diabetes Mellitus;321797,00;1134,30;9,00;40,00;;;;;;;;
Romania;RO111;PM2.5;Diabetes Mellitus;399432,00;2749,30;11,20;40,00;;;;;;;;
Italy;ITH59;PM2.5;Ischemic heart disease;257332,00;749,80;11,10;490,00;;;;;;;;
Serbia;RS216;PM2.5;Lung cancer;172603,00;1790,50;13,70;40,00;;;;;;;;
Italy;ITH10;PM2.5;Ischemic heart disease;393489,00;2870,70;6,60;415,00;;;;;;;;
Italy;ITI19;PM2.5;Ischemic heart disease;211300,00;2778,80;8,50;213,00;;;;;;;;
Serbia;RS211;PM2.5;Lung cancer;202022,00;3479,80;9,70;40,00;;;;;;;;
Italy;ITI32;PM2.5;Ischemic heart disease;364625,00;1400,50;10,50;575,00;;;;;;;;
Slovakia;SK032;PM2.5;Lung cancer;492731,00;3083,10;11,00;40,00;;;;;;;;
Italy;ITI14;PM2.5;Ischemic heart disease;755723,00;2924,00;10,00;1240,00;;;;;;;;
Spain;ES422;PM2.5;Ischemic heart disease;410255,00;556,40;9,10;40,00;;;;;;;;
Spain;ES425;PM2.5;Ischemic heart disease;547201,00;1158,10;8,80;40,00;;;;;;;;
Italy;ITI16;PM2.5;Ischemic heart disease;194166,00;873,40;8,60;227,00;;;;;;;;
Spain;ES514;PM2.5;Lung cancer;608679,00;1095,00;9,60;40,00;;;;;;;;
Spain;ES616;PM2.5;Lung cancer;520115,00;685,10;10,00;40,00;;;;;;;;
Italy;ITH33;PM2.5;Ischemic heart disease;164280,00;1130,50;9,00;187,00;;;;;;;;
Italy;ITI31;PM2.5;Ischemic heart disease;284479,00;1741,10;9,50;427,00;;;;;;;;
Italy;ITI35;PM2.5;Ischemic heart disease;133942,00;674,20;10,00;172,00;;;;;;;;
Spain;ES22;PM2.5;Stroke;495827,00;1317,90;7,30;40,00;;;;;;;;
Spain;ES220;PM2.5;Stroke;495827,00;1317,90;7,30;40,00;;;;;;;;
Albania;AL015;PM2.5;Ischemic heart disease;150994,00;1354,00;10,30;41,00;;;;;;;;
Italy;ITI17;PM2.5;Ischemic heart disease;322051,00;1829,30;10,60;543,00;;;;;;;;
Italy;ITI33;PM2.5;Ischemic heart disease;251698,00;1603,20;9,20;316,00;;;;;;;;
Albania;AL035;PM2.5;Stroke;117449,00;741,10;10,70;41,00;;;;;;;;
Italy;ITI1A;PM2.5;Ischemic heart disease;162080,00;2858,70;7,90;130,00;;;;;;;;
Austria;AT311;PM2.5;Ischemic heart disease;219057,00;2589,00;9,60;41,00;;;;;;;;
Italy;ITI22;PM2.5;Ischemic heart disease;180343,00;1318,90;9,90;256,00;;;;;;;;
Italy;ITH43;PM2.5;Ischemic heart disease;105496,00;314,80;13,30;193,00;;;;;;;;
Italy;ITI44;PM2.5;Ischemic heart disease;416142,00;1720,80;12,30;702,00;;;;;;;;
Austria;AT342;PM2.5;Ischemic heart disease;220914,00;475,50;8,20;41,00;;;;;;;;
Austria;AT221;PM2.5;Stroke;326029,00;1009,80;10,70;41,00;;;;;;;;
Italy;ITI34;PM2.5;Ischemic heart disease;167756,00;814,20;9,40;231,00;;;;;;;;
Belgium;BE234;PM2.5;Ischemic heart disease;408894,00;921,10;11,40;41,00;;;;;;;;
Italy;ITI42;PM2.5;Ischemic heart disease;115283,00;1144,90;8,40;108,00;;;;;;;;
Italy;ITI43;PM2.5;Ischemic heart disease;3045226,00;3903,70;12,00;5275,00;;;;;;;;
Belgium;BE241;PM2.5;Stroke;467002,00;927,80;10,30;41,00;;;;;;;;
Bulgaria;BG325;PM2.5;Ischemic heart disease;82317,00;540,10;11,70;41,00;;;;;;;;
Italy;ITI45;PM2.5;Ischemic heart disease;387804,00;2073,80;12,40;690,00;;;;;;;;
Italy;ITH58;PM2.5;Ischemic heart disease;310048,00;1715,20;10,80;567,00;;;;;;;;
Cyprus;CY;PM2.5;Chronic obstructive pulmonary disease;902504,00;6504,50;11,50;41,00;;;;;;;;
Italy;ITI15;PM2.5;Ischemic heart disease;189504,00;277,90;12,00;385,00;;;;;;;;
Cyprus;CY0;PM2.5;Chronic obstructive pulmonary disease;902504,00;6504,50;11,50;41,00;;;;;;;;
Cyprus;CY00;PM2.5;Chronic obstructive pulmonary disease;902504,00;6504,50;11,50;41,00;;;;;;;;
Italy;ITI41;PM2.5;Ischemic heart disease;249239,00;1700,80;9,70;277,00;;;;;;;;
Italy;IT;PM2.5;Lung cancer;45750394,00;169657,20;11,70;749,00;;;;;;;;
Italy;ITG;PM2.5;Lung cancer;5048397,00;18730,50;8,50;49,00;;;;;;;;
Italy;ITC;PM2.5;Lung cancer;12318028,00;34762,70;15,20;274,00;;;;;;;;
Italy;ITH;PM2.5;Lung cancer;8891652,00;40524,10;13,90;173,00;;;;;;;;
Italy;ITF;PM2.5;Lung cancer;10613537,00;36951,60;9,70;134,00;;;;;;;;
Italy;ITI;PM2.5;Lung cancer;8878779,00;38688,30;9,90;118,00;;;;;;;;
Italy;ITC2;PM2.5;Lung cancer;106034,00;789,40;5,20;0,00;;;;;;;;
Italy;ITC3;PM2.5;Lung cancer;1137626,00;3181,00;8,80;11,00;;;;;;;;
Italy;ITF1;PM2.5;Lung cancer;1030358,00;5104,00;9,80;11,00;;;;;;;;
Italy;ITF3;PM2.5;Lung cancer;4298320,00;9965,70;10,80;65,00;;;;;;;;
Italy;ITC1;PM2.5;Lung cancer;3466352,00;15517,90;13,80;70,00;;;;;;;;
Italy;ITC4;PM2.5;Lung cancer;7608014,00;15274,40;18,40;192,00;;;;;;;;
Italy;ITF5;PM2.5;Lung cancer;458227,00;4303,40;7,90;3,00;;;;;;;;
Italy;ITG1;PM2.5;Lung cancer;3791059,00;10663,90;9,30;41,00;;;;;;;;
Italy;ITF4;PM2.5;Lung cancer;3109612,00;8535,40;10,20;36,00;;;;;;;;
Italy;ITG2;PM2.5;Lung cancer;1257337,00;8066,70;7,50;7,00;;;;;;;;
Italy;ITH3;PM2.5;Lung cancer;3752577,00;13113,50;17,20;87,00;;;;;;;;
Italy;ITF2;PM2.5;Lung cancer;245775,00;2156,50;9,10;2,00;;;;;;;;
Italy;ITH5;PM2.5;Lung cancer;3424284,00;18265,10;13,50;63,00;;;;;;;;
Italy;ITH1;PM2.5;Lung cancer;393489,00;2870,70;6,60;3,00;;;;;;;;
Italy;ITF6;PM2.5;Lung cancer;1471244,00;6886,60;8,50;14,00;;;;;;;;
Italy;ITI3;PM2.5;Lung cancer;1202501,00;6233,20;9,70;14,00;;;;;;;;
Italy;ITH4;PM2.5;Lung cancer;903995,00;4170,60;12,50;14,00;;;;;;;;
Italy;ITH2;PM2.5;Lung cancer;417305,00;2104,20;9,00;5,00;;;;;;;;
Italy;ITI1;PM2.5;Lung cancer;2768017,00;16503,00;9,20;35,00;;;;;;;;
Italy;ITI2;PM2.5;Lung cancer;694563,00;5408,20;9,30;7,00;;;;;;;;
Italy;ITI4;PM2.5;Lung cancer;4213696,00;10543,90;11,40;60,00;;;;;;;;
Italy;ITC11;PM2.5;Lung cancer;1780112,00;3963,70;14,00;41,00;;;;;;;;
Italy;ITC12;PM2.5;Lung cancer;145522,00;1118,50;14,30;2,00;;;;;;;;
Italy;ITC20;PM2.5;Lung cancer;106034,00;789,40;5,20;0,00;;;;;;;;
Italy;ITC13;PM2.5;Lung cancer;148037,00;629,90;12,30;2,00;;;;;;;;
Italy;ITC32;PM2.5;Lung cancer;218490,00;879,10;9,70;2,00;;;;;;;;
Italy;ITC15;PM2.5;Lung cancer;292056,00;1056,80;16,40;6,00;;;;;;;;
Italy;ITC46;PM2.5;Lung cancer;844118,00;1692,10;17,00;20,00;;;;;;;;
Italy;ITC18;PM2.5;Lung cancer;334674,00;2709,30;15,10;6,00;;;;;;;;
Italy;ITC17;PM2.5;Lung cancer;168641,00;1350,00;16,70;3,00;;;;;;;;
Italy;ITC41;PM2.5;Lung cancer;703122,00;1009,20;17,00;16,00;;;;;;;;
Italy;ITC33;PM2.5;Lung cancer;600986,00;1153,20;8,40;6,00;;;;;;;;
Italy;ITC43;PM2.5;Lung cancer;256332,00;491,80;15,50;5,00;;;;;;;;
Italy;ITC34;PM2.5;Lung cancer;164772,00;584,30;8,80;1,00;;;;;;;;
Italy;ITC4A;PM2.5;Lung cancer;281973,00;1404,10;21,50;7,00;;;;;;;;
Italy;ITC42;PM2.5;Lung cancer;462683,00;786,20;15,60;10,00;;;;;;;;
Italy;ITC44;PM2.5;Lung cancer;140024,00;580,80;7,60;1,00;;;;;;;;
Italy;ITC4D;PM2.5;Lung cancer;643461,00;401,20;22,10;17,00;;;;;;;;
Italy;ITC47;PM2.5;Lung cancer;964048,00;2798,80;18,60;24,00;;;;;;;;
Italy;ITF21;PM2.5;Lung cancer;68488,00;651,70;8,60;0,00;;;;;;;;
Italy;ITF31;PM2.5;Lung cancer;703784,00;1996,10;12,60;11,00;;;;;;;;
Italy;ITF32;PM2.5;Lung cancer;226941,00;1767,80;11,10;3,00;;;;;;;;
Italy;ITC4B;PM2.5;Lung cancer;318116,00;1930,60;20,10;8,00;;;;;;;;
Italy;ITF11;PM2.5;Lung cancer;236212,00;1335,50;7,90;1,00;;;;;;;;
Italy;ITC14;PM2.5;Lung cancer;127169,00;654,70;6,80;0,00;;;;;;;;
Italy;ITC48;PM2.5;Lung cancer;420013,00;2068,10;17,00;9,00;;;;;;;;
Italy;ITF14;PM2.5;Lung cancer;302255,00;1632,70;10,30;3,00;;;;;;;;
Italy;ITF44;PM2.5;Lung cancer;307227,00;992,20;10,40;3,00;;;;;;;;
Italy;ITC16;PM2.5;Lung cancer;470140,00;4035,00;12,30;7,00;;;;;;;;
Italy;ITF45;PM2.5;Lung cancer;621876,00;1642,70;11,00;8,00;;;;;;;;
Italy;ITF22;PM2.5;Lung cancer;177287,00;1504,80;9,30;1,00;;;;;;;;
Italy;ITF47;PM2.5;Lung cancer;963285,00;1890,60;9,80;10,00;;;;;;;;
Italy;ITF33;PM2.5;Lung cancer;2238930,00;1049,30;13,90;37,00;;;;;;;;
Italy;ITC31;PM2.5;Lung cancer;153376,00;564,30;8,10;1,00;;;;;;;;
Italy;ITF34;PM2.5;Lung cancer;337206,00;2126,60;9,60;3,00;;;;;;;;
Italy;ITF13;PM2.5;Lung cancer;253374,00;881,20;10,80;3,00;;;;;;;;
Italy;ITF61;PM2.5;Lung cancer;543339,00;2998,70;8,30;4,00;;;;;;;;
Italy;ITF63;PM2.5;Lung cancer;275823,00;1259,60;8,50;2,00;;;;;;;;
Italy;ITF48;PM2.5;Lung cancer;305547,00;466,90;9,70;3,00;;;;;;;;
Italy;ITF43;PM2.5;Lung cancer;416430,00;1379,00;10,60;5,00;;;;;;;;
Italy;ITC49;PM2.5;Lung cancer;170863,00;645,20;21,20;4,00;;;;;;;;
Italy;ITG15;PM2.5;Lung cancer;210141,00;628,80;9,60;2,00;;;;;;;;
Italy;ITG16;PM2.5;Lung cancer;137127,00;716,90;8,50;1,00;;;;;;;;
Italy;ITC4C;PM2.5;Lung cancer;2403255,00;1466,40;21,80;66,00;;;;;;;;
Italy;ITF64;PM2.5;Lung cancer;122655,00;569,70;9,00;1,00;;;;;;;;
Italy;ITF65;PM2.5;Lung cancer;404392,00;1456,60;8,90;4,00;;;;;;;;
Italy;ITF51;PM2.5;Lung cancer;300136,00;2975,00;7,50;2,00;;;;;;;;
Italy;ITG13;PM2.5;Lung cancer;466757,00;1374,80;8,80;5,00;;;;;;;;
Italy;ITG12;PM2.5;Lung cancer;949736,00;1806,50;8,70;11,00;;;;;;;;
Italy;ITG2E;PM2.5;Lung cancer;168529,00;1115,20;7,10;0,00;;;;;;;;
Italy;ITG11;PM2.5;Lung cancer;320877,00;1073,70;8,70;2,00;;;;;;;;
Italy;ITF12;PM2.5;Lung cancer;238516,00;1254,60;10,30;2,00;;;;;;;;
Italy;ITG18;PM2.5;Lung cancer;237165,00;1255,00;10,00;2,00;;;;;;;;
Italy;ITH33;PM2.5;Lung cancer;164280,00;1130,50;9,00;1,00;;;;;;;;
Italy;ITG17;PM2.5;Lung cancer;836605,00;1499,50;10,00;10,00;;;;;;;;
Italy;ITH34;PM2.5;Lung cancer;696189,00;2258,60;18,20;16,00;;;;;;;;
Italy;ITH36;PM2.5;Lung cancer;731264,00;2025,30;19,90;18,00;;;;;;;;
Italy;ITG2D;PM2.5;Lung cancer;352649,00;3066,60;6,80;1,00;;;;;;;;
Italy;ITG2F;PM2.5;Lung cancer;326835,00;597,20;8,40;2,00;;;;;;;;
Italy;ITG19;PM2.5;Lung cancer;289552,00;1246,00;10,30;3,00;;;;;;;;
Italy;ITH31;PM2.5;Lung cancer;710941,00;2604,50;18,50;17,00;;;;;;;;
Italy;ITH37;PM2.5;Lung cancer;181439,00;1308,90;16,50;3,00;;;;;;;;
Italy;ITF35;PM2.5;Lung cancer;791457,00;3025,90;9,30;9,00;;;;;;;;
Italy;ITH32;PM2.5;Lung cancer;681655,00;2104,20;17,40;15,00;;;;;;;;
Italy;ITF46;PM2.5;Lung cancer;495244,00;2164,00;9,60;5,00;;;;;;;;
Italy;ITF62;PM2.5;Lung cancer;125033,00;602,10;8,50;1,00;;;;;;;;
Italy;ITF52;PM2.5;Lung cancer;158090,00;1328,40;8,80;1,00;;;;;;;;
Italy;ITH56;PM2.5;Lung cancer;273335,00;2034,50;15,90;5,00;;;;;;;;
Italy;ITG2H;PM2.5;Lung cancer;281665,00;2360,80;8,10;1,00;;;;;;;;
Italy;ITH51;PM2.5;Lung cancer;225599,00;1978,80;13,30;4,00;;;;;;;;
Italy;ITH41;PM2.5;Lung cancer;242908,00;1222,10;13,70;4,00;;;;;;;;
Italy;ITH53;PM2.5;Lung cancer;408545,00;1959,70;14,60;8,00;;;;;;;;
Italy;ITH59;PM2.5;Lung cancer;257332,00;749,80;11,10;4,00;;;;;;;;
Italy;ITH58;PM2.5;Lung cancer;310048,00;1715,20;10,80;4,00;;;;;;;;
Italy;ITG14;PM2.5;Lung cancer;343094,00;1062,60;9,30;3,00;;;;;;;;
Italy;ITH43;PM2.5;Lung cancer;105496,00;314,80;13,30;1,00;;;;;;;;
Italy;ITH44;PM2.5;Lung cancer;140550,00;170,70;10,80;1,00;;;;;;;;
Italy;ITI13;PM2.5;Lung cancer;230251,00;744,00;10,90;3,00;;;;;;;;
Italy;ITH57;PM2.5;Lung cancer;303104,00;1580,20;13,90;5,00;;;;;;;;
Italy;ITH54;PM2.5;Lung cancer;528137,00;2438,60;14,00;10,00;;;;;;;;
Italy;ITI11;PM2.5;Lung cancer;142144,00;678,10;8,40;1,00;;;;;;;;
Italy;ITI19;PM2.5;Lung cancer;211300,00;2778,80;8,50;1,00;;;;;;;;
Italy;ITI14;PM2.5;Lung cancer;755723,00;2924,00;10,00;10,00;;;;;;;;
Italy;ITG2G;PM2.5;Lung cancer;127658,00;926,80;8,20;0,00;;;;;;;;
Italy;ITI33;PM2.5;Lung cancer;251698,00;1603,20;9,20;2,00;;;;;;;;
Italy;ITI34;PM2.5;Lung cancer;167756,00;814,20;9,40;1,00;;;;;;;;
Italy;ITI17;PM2.5;Lung cancer;322051,00;1829,30;10,60;4,00;;;;;;;;
Italy;ITH20;PM2.5;Lung cancer;417305,00;2104,20;9,00;5,00;;;;;;;;
Italy;ITH10;PM2.5;Lung cancer;393489,00;2870,70;6,60;3,00;;;;;;;;
Italy;ITI18;PM2.5;Lung cancer;269876,00;2343,90;8,70;2,00;;;;;;;;
Italy;ITH35;PM2.5;Lung cancer;586806,00;1681,40;16,70;13,00;;;;;;;;
Italy;ITI35;PM2.5;Lung cancer;133942,00;674,20;10,00;1,00;;;;;;;;
Italy;ITI1A;PM2.5;Lung cancer;162080,00;2858,70;7,90;1,00;;;;;;;;
Italy;ITI42;PM2.5;Lung cancer;115283,00;1144,90;8,40;0,00;;;;;;;;
Italy;ITI21;PM2.5;Lung cancer;514219,00;4089,30;9,10;5,00;;;;;;;;
Italy;ITH42;PM2.5;Lung cancer;415040,00;2463,00;12,00;6,00;;;;;;;;
Italy;ITI31;PM2.5;Lung cancer;284479,00;1741,10;9,50;3,00;;;;;;;;
Italy;ITH52;PM2.5;Lung cancer;352102,00;2563,50;12,60;6,00;;;;;;;;
Italy;ITI44;PM2.5;Lung cancer;416142,00;1720,80;12,30;6,00;;;;;;;;
Italy;ITH55;PM2.5;Lung cancer;766076,00;3244,90;13,40;13,00;;;;;;;;
Italy;ITI16;PM2.5;Lung cancer;194166,00;873,40;8,60;1,00;;;;;;;;
Italy;ITI12;PM2.5;Lung cancer;290918,00;1194,90;9,70;3,00;;;;;;;;
